year,symbol,PE
2012,PX,19.0749557319224
2012,RCL,369.06249375
2012,ROP,19.91313121212121
2012,RRC,784.8124999999999
2012,SCG,14.1546875
2012,SCHW,18.57246376811594
2012,SE,19.81249965277778
2012,SHW,19.57561032520325
2012,SLG,40.982857714285714
2012,SNI,11.118303459821428
2012,SO,16.312962962962963
2012,SPG,28.59372189756356
2012,SRCL,27.17515859872611
2012,SRE,17.65028117977528
2012,STI,6.327348342541436
2012,SWN,-16.098522413793106
2012,T,25.436
2012,TDC,22.162650401606424
2012,TGNA,8.554645081967212
2012,TMK,5.791363199516423
2012,TMO,16.759259567901232
2012,TSCO,10.156812403598973
2012,TSO,6.246716510318949
2012,TSS,15.769230769230768
2012,TXN,19.633986928104573
2012,TXT,10.233333095238097
2012,UAL,-9.67889885321101
2012,UDR,28.923529411764708
2012,UHS,9.483588730853391
2012,UNM,6.617924528301887
2012,UPS,87.38690773809523
2012,VLO,6.585231840901857
2012,VMC,-111.29268048780487
2012,VRSK,22.893939393939394
2012,VRSN,18.237745098039216
2012,VRTX,-74.689999
2012,VZ,133.5645129032258
2012,WEC,15.122362869198312
2012,WFC,9.070588676470589
2012,WMB,21.320143165467627
2012,WU,9.455882352941176
2012,WY,32.859154929577464
2012,WYN,16.23750017857143
2012,WYNN,23.003080390143737
2012,XEC,14.654411519607843
2012,XEL,14.553763172043011
2012,XL,10.596698113207546
2012,XOM,8.814948556701031
2012,XRAY,16.842342117117116
2012,XRX,8.233333333333333
2012,YHOO,5.392749244712991
2012,YUM,12.916436796416187
2012,ZBH,13.87731458333333
2012,ZION,19.448453608247426
