year,symbol,change in 12 months
2015,CME,-1.319418363534008
2015,CMG,10.58313608581369
2015,CMI,15.255134582422116
2015,CMS,-18.463730255814564
2015,CNC,5.805390576987643
2015,CNP,10.235842770642556
2015,COF,6.950389790151211
2015,COG,3.200207691216905
2015,COL,-18.499047805244018
2015,COO,-10.556101143338326
2015,COST,-9.977219940378898
2015,CPB,-17.160523607684052
2015,CRM,-13.63510327944687
2015,CSCO,-3.9762206123657986
2015,CSX,9.525187473712272
2015,CTAS,1.8824172946507964
2015,CTL,41.85881671878433
2015,CTSH,0.5796654868687379
2015,CTXS,-11.376139455257391
2015,CVS,12.960014348398776
2015,CVX,0.054566375270320044
2015,CXO,-12.957645061468407
2015,D,4.085758412803928
2015,DAL,15.185897887834892
2015,DD,-12.661241023689788
2015,DE,-11.917006347840518
2015,DFS,11.846863181515175
2015,DG,6.002653643667991
2015,DGX,-10.556830924839923
2015,DHI,-1.8807820983266974
2015,DHR,-10.20721821618034
2015,DIS,15.100498205659603
2015,DISCA,25.662978818738978
2015,DISCK,33.39912009981304
2015,DLR,-16.73365015632014
2015,DLTR,-15.780880332736466
2015,DNB,-3.1477811286969706
2015,DOV,-10.976234316723176
2015,DPS,-16.519264747554725
2015,DRI,2.551476575645573
2015,DUK,7.8138231560774525
2015,DVA,4.462393942792129
2015,DVN,30.90425652358567
2015,EA,-27.861735300741035
2015,EBAY,-24.92548268348069
2015,ECL,-22.147797402167907
2015,ED,-4.513964130267309
2015,EFX,-22.180702247552247
2015,EIX,-6.10728492896501
2015,EL,-2.3375867407741153
2015,EMN,-1.3875948551026707
2015,EMR,9.046356639008657e-06
2015,EOG,-5.625234072649519
2015,EQIX,-31.08017801777929
2015,EQR,-3.9364210575371503
2015,EQT,16.709510249300095
2015,ES,-13.217065215157437
2015,ESS,-10.425431552456647
2015,ETFC,-4.271455623817598
2015,ETN,3.870992477583854
2015,ETR,10.871715687389543
2015,EW,0.355602000607691
2015,EXC,26.231212149904696
2015,EXPD,-19.73610771202601
2015,EXPE,-8.174915569604
2015,EXR,-23.49350454377059
2015,F,21.286077513954556
2015,FAST,1.2878460139578953
2015,FCX,80.60946060437084
2015,FDX,7.5448620436882115
2015,FE,17.26290572999294
2015,FFIV,-11.405709819471342
2015,FIS,-14.970595079834727
2015,FISV,-23.04114156264969
2015,FL,4.425537622682179
2015,FLIR,-13.477086608847534
2015,FLR,-24.5813820578333
2015,FLS,5.26999753489488
2015,FMC,4.868208208059952
2015,FRT,-13.61529830214245
2015,FSLR,-8.933664045925548
2015,FTR,57.83903962015087
2015,GD,2.2590293778275465
2015,GGP,-12.442010602093895
2015,GILD,8.699885998316661
2015,GIS,-15.82839015089002
2015,GLW,17.22787819534348
2015,GPC,8.43963373239304
2015,GPN,-26.091904057988433
2015,GPS,25.47328016336552
2015,GRMN,-14.275999866651222
2015,GT,-17.6649857503771
2015,GWW,-3.1099352318730276
2015,HAL,-14.415774183399822
2015,HAR,8.271145054214738
2015,HAS,-9.61239897213522
2015,HBAN,-9.344559464443625
2015,HBI,7.814677410555474
2015,HCN,2.529597279717875
2015,HCP,8.785794852862026
2015,HD,-6.528606506696118
2015,HES,3.9200715272354207
2015,HIG,-17.714126467412637
2015,HOG,10.077738909454045
2015,HOLX,-20.011284929375773
2015,HON,1.2671575103216828
2015,HP,-23.688647451038765
2015,HPQ,-1.8116602109946272
2015,HRB,3.61535094349361
2015,HRL,-30.077899392899692
2015,HRS,-17.345930654332847
2015,HSIC,-12.445160529014466
2015,HST,23.545749909548803
2015,HSY,-8.304897592505087
2015,HUM,-31.059778419435048
2015,IBM,4.075342178673626
2015,IDXX,-17.2803485988625
2015,IFF,-19.890917264542225
2015,ILMN,-25.79712722773886
2015,INTC,-27.803035323805084
2015,INTU,-22.996806814250643
2015,IP,21.131408750073266
2015,IPG,-6.3828225242758085
2015,IRM,32.222531975265554
2015,ISRG,-4.922015670589282
2015,ITW,-6.907679034692021
2015,IVZ,17.58159278108384
2015,JBHT,13.670949714119994
2015,JEC,-23.98510820207791
2015,JNPR,-10.826169799571318
2015,JPM,3.9414850004412028
2015,JWN,24.03834362493927
2015,K,-30.55482615249911
2015,KEY,3.309357983822903
2015,KIM,-7.210786454671348
2015,KLAC,-10.226324716030993
2015,KMB,-8.942051653959078
2015,KMX,6.531311387043049
2015,KO,-4.212861685053363
2015,KR,-13.041571920201223
2015,KSS,10.940486183636109
2015,KSU,17.83911853810432
2015,LB,-2.273681125404618
2015,LEG,6.177304276809205
2015,LEN,8.052687359698313
2015,LH,-2.292647570966724
2015,LKQ,-13.323933916516147
2015,LLL,-19.72198615756436
2015,LLTC,-3.5265906823394015
2015,LLY,-11.477313693094835
2015,LMT,-13.703182739017095
2015,LNT,-6.409730620434983
2015,LOW,-5.600647730009664
2015,LRCX,12.158105309868176
2015,LUK,20.65890517542656
2015,LUV,11.590289395087048
2015,LVLT,0.5556431468550841
2015,M,40.56307477328421
2015,MA,1.7144038938035082
2015,MAA,-11.845101608017856
2015,MAC,-7.460434731261243
2015,MAR,7.687125542803513
2015,MAS,-17.295437755474122
2015,MAT,10.770907445053066
2015,MCD,-21.700721504503893
2015,MCHP,-15.079867090458523
2015,MCK,21.878856787215533
2015,MCO,-11.269900060343161
2015,MDLZ,-15.743350727592029
2015,MET,8.571865861614562
2015,MHK,6.838077355176195
2015,MJN,6.223689587093694
2015,MKC,-23.696849881921015
2015,MLM,-25.979685662289803
2015,MMC,-9.522294610363605
2015,MMM,-8.553507633998295
2015,MNST,-13.1270894335585
2015,MO,-15.296471448286418
2015,MON,4.110934583787914
2015,MOS,48.55902214442428
2015,MRK,27.586112253866887
2015,MRO,51.22575965581985
2015,MSFT,-31.977693772823503
2015,MTB,-0.6430308001085543
2015,MTD,-2.7247798850776297
2015,MU,67.45029920202941
2015,MUR,41.53125735878762
2015,MYL,17.992782582891383
2015,NBL,-6.777584485976581
2015,NDAQ,-25.786044776128687
2015,NEE,-3.470845348323888
2015,NEM,5.97170777023668
2015,NFLX,-34.895185034710906
2015,NFX,-46.175274543712085
2015,NKE,7.803441283278852
2015,NOV,24.66466349207166
2015,NSC,-8.943594864186277
2015,NTAP,-4.340850347815426
2015,NTRS,-1.3491862312024576
2015,NUE,-1.5362736507434014
2015,NVDA,-39.654802171615856
2015,NWL,-15.512754906281835
2015,O,-15.713328177281655
2015,OKE,48.861808767711786
2015,OMC,2.0743080099641906
2015,ORLY,-6.098175188110758
2015,OXY,-7.248522594485
2015,PAYX,-17.588289523008704
2015,PBCT,-8.572659546290634
2015,PBI,-6.194376006457847
2015,PCAR,16.885166616939653
2015,PCG,-0.7163222380817296
2015,PCLN,8.412643434664423
2015,PDCO,-5.6826700351247315
2015,PEG,3.7607859209133743
2015,PEP,-5.542222127311302
2015,PFE,0.2011535631743399
2015,PFG,6.002690788557214
2015,PG,19.201119985671234
2015,PGR,-21.345198104647316
2015,PH,-5.344177227858553
2015,PHM,4.667844876650868
2015,PKI,-30.45786601695759
2015,PM,-11.570713753495994
2015,PNC,-14.213812376310713
2015,PNR,7.1014223233804055
2015,PNW,-7.064556587048663
2015,PPG,4.0211243810753325
2015,PPL,-4.640691864662857
2015,PRU,7.704081128531645
2015,PVH,55.90398052969759
2015,PWR,-10.230114242768158
2015,PX,5.101156424566012
2015,QCOM,12.482235192302985
2015,R,31.971191199037253
2015,RCL,-30.276418740971053
2015,REGN,-6.331456328080003
2015,RHI,4.862886107242651
2015,RHT,-11.25889369872554
2015,RL,41.60957825320083
2015,ROK,-7.56057407085299
2015,ROP,-26.86293175062466
2015,ROST,-10.724687979720898
2015,RRC,55.219931296300636
2015,RSG,-14.148942703765908
2015,SBUX,-7.562512577007762
2015,SCG,-11.61308441449442
2015,SCHW,-9.738980499325852
2015,SE,31.460448527732396
2015,SEE,-3.1947927206897875
2015,SHW,1.2140731460150118
2015,SIG,11.303109577196988
2015,SJM,-15.251944628998084
2015,SLG,0.6347279797856933
2015,SNA,-20.228029274446172
2015,SNI,30.747747337237428
2015,SO,-0.7276638186037373
2015,SPG,1.819385183982392
2015,SPGI,-0.22301584907558525
2015,SPLS,50.00401083117616
2015,SRCL,-18.697130272349412
2015,SRE,8.245342717015417
2015,STI,5.58173813419055
2015,STT,-8.296860379950349
2015,STX,22.045465799948236
2015,STZ,-18.133760226768942
2015,SWK,-2.4310620883054583
2015,SWKS,5.704120212155857
2015,SWN,81.5408046007608
2015,SYK,-2.679378225112049
2015,SYMC,4.6968133786769535
2015,SYY,-15.070495631205507
2015,T,4.640733323054209
2015,TAP,-5.441739935572161
2015,TDC,-12.721811060908719
2015,TEL,-12.87414645013381
2015,TGNA,-20.043251843944933
2015,TGT,8.090671259868476
2015,TIF,27.864500379254842
2015,TJX,4.8369178411868505
2015,TMK,-18.56490210600614
2015,TMO,-16.524669824905594
2015,TRV,-10.509284550004208
2015,TSCO,1.7550755334344277
2015,TSN,-39.44631947361829
2015,TSO,-56.63428350191609
2015,TSS,-29.852236194272425
2015,TXN,-6.274085907054136
2015,TXT,-4.711767462424598
2015,UAA,0.09212858618186681
2015,UAL,38.88309368762566
2015,UDR,-24.82148931632146
2015,UHS,-18.408439839824908
2015,ULTA,-7.5236541517766495
2015,UNH,-3.367769169553232
2015,UNM,-1.691614367951708
2015,UNP,31.22455787777948
2015,UPS,1.4992676524473647
2015,URBN,34.064737651876854
2015,USB,3.171173869706551
2015,UTX,4.165136681106272
2015,V,8.87580951746826
2015,VAR,-9.21206908819467
2015,VFC,6.559476827974124
2015,VIAB,48.03540152162953
2015,VLO,-29.249085073218097
2015,VMC,-31.80663054649324
2015,VNO,2.014055452106588
2015,VRSK,-15.878416151120954
2015,VRSN,-44.948928587268774
2015,VRTX,-5.585273650338641
2015,VTR,15.087904969304631
2015,VZ,1.087027628235425
2015,WAT,-12.179099492158608
2015,WDC,61.496680520602844
2015,WEC,-7.819302185442085
2015,WFC,7.168110189874168
2015,WFM,-4.790081275429918
2015,WHR,30.446136915122395
2015,WM,-7.852564637244864
2015,WMB,12.425593732130114
2015,WMT,26.986622661298377
2015,WU,-10.797882327385008
2015,WY,8.904422634846918
2015,WYN,21.861099069369015
2015,WYNN,52.96053215802078
2015,XEC,-24.145219469687895
2015,XEL,-10.219748432341698
2015,XL,-27.12193762995512
2015,XLNX,-36.12072293732834
2015,XOM,4.270378230974953
2015,XRAY,-16.674487900511668
2015,XRX,13.064526335620636
2015,YHOO,40.31124713477045
2015,YUM,-13.810479332457998
2015,ZBH,-7.520289159893522
2015,ZION,3.2872413056698475
