year,symbol,change in 12 months
2016,DVN,-40.280373360995085
2016,EA,-17.959675822734983
2016,EBAY,-31.717688431522195
2016,ECL,-8.846143554751341
2016,ED,-29.906660312882487
2016,EFX,-9.52000431425645
2016,EIX,-31.10361227306792
2016,EL,-4.663114370148088
2016,EMN,-37.163728009398255
2016,EMR,-23.044539698780564
2016,EOG,-32.406800490386225
2016,EQIX,-27.537701829132335
2016,EQR,1.1575001498777873
2016,EQT,-16.394813006596056
2016,ES,-24.631686940500092
2016,ESS,-2.3222105036825296
2016,ETFC,-20.963232012641647
2016,ETN,-33.87969377230855
2016,ETR,-21.27263639817885
2016,EW,2.0035946918678467
2016,EXC,-40.20096811595882
2016,EXPD,-47.85499470190992
2016,EXPE,8.677558855236665
2016,EXR,-0.6847207813236413
2016,F,3.159365443100649
2016,FAST,-34.000432058037696
2016,FCX,-68.21957498716878
2016,FDX,-22.244360919946573
2016,FE,-5.821206703207483
2016,FFIV,-50.167675801542714
2016,FIS,-20.059468421488955
2016,FISV,-36.169468156109666
2016,FL,-33.479517115173834
2016,FLIR,-34.57779082699899
2016,FLR,-48.659320224729164
2016,FLS,-42.94783980494051
2016,FMC,-25.36937775769131
2016,FRT,-3.850826814516828
2016,FSLR,39.82889929592091
2016,FTR,43.701437169444844
2016,GD,-34.751361986257805
2016,GGP,-0.14685131407577123
2016,GILD,26.60039623781009
2016,GIS,-26.045734808617162
2016,GLW,-46.5876424039974
2016,GPC,-31.165393638096212
2016,GPN,-10.718318239686447
2016,GPS,-36.16718503675931
2016,GRMN,-23.7509864629187
2016,GT,-1.3175339869055638
2016,GWW,-13.9143456456337
2016,HAL,-67.89041425427898
2016,HAR,4.276932551666926
2016,HAS,-19.882250909756642
2016,HBAN,-26.04914348634656
2016,HBI,45.10091595350889
2016,HCN,-10.925095610862474
2016,HCP,-5.706696244577809
2016,HD,-5.651362675149544
2016,HES,-26.861729459478504
2016,HIG,-21.252037561595206
2016,HOG,-65.05769020887381
2016,HOLX,-0.3573493226390568
2016,HON,-22.873291683597213
2016,HP,-45.818691386320275
2016,HPQ,-54.09222019341963
2016,HRB,-3.9161784677638254
2016,HRL,22.757741516521893
2016,HRS,-21.71628363131539
2016,HSIC,7.552197829139831
2016,HST,-31.516911543761985
2016,HSY,-42.96070445134489
2016,HUM,-17.00253356542786
2016,IBM,-31.7342791242552
2016,IDXX,-31.089444921466566
2016,IFF,-21.93607740067579
2016,ILMN,-29.322550848319604
2016,INTC,-21.695439081309264
2016,INTU,-36.66208654589963
2016,IP,-35.64081225911601
2016,IPG,-10.090636217353072
2016,IRM,-30.922841329478405
2016,ISRG,-13.744069619602106
2016,ITW,-26.782653245313135
2016,IVZ,3.406297066526103
2016,JBHT,-39.02377220873632
2016,JEC,-22.543961330422704
2016,JNPR,-34.641317750333364
2016,JPM,-30.240009599303814
2016,JWN,-33.21030246839419
2016,K,-12.826160174277895
2016,KEY,-27.354208631133083
2016,KIM,-1.0658440079890126
2016,KLAC,-8.74550670120752
2016,KMB,-12.884028034569885
2016,KMX,-36.53176405957538
2016,KO,-9.828646241554134
2016,KR,-21.441295675404028
2016,KSS,-14.297800476143967
2016,KSU,-21.55929026812589
2016,LB,-1.3939214407951432
2016,LEG,-13.183215562489842
2016,LEN,24.80333436431766
2016,LH,-9.695927257178365
2016,LKQ,-8.638990109947615
2016,LLL,-24.72434884969178
2016,LLTC,-59.506536723559776
2016,LLY,-0.4049044319274495
2016,LMT,-10.55882499402244
2016,LNT,-32.82980318290957
2016,LOW,-10.707238895830091
2016,LRCX,-16.202907199043192
2016,LUK,-42.006112794420865
2016,LUV,-14.518445742028264
2016,LVLT,-8.638384495872497
2016,M,9.853105558009046
2016,MA,-17.12982523456362
2016,MAA,-11.34774391834977
2016,MAC,0.3827500496395837
2016,MAR,-42.122405427062276
2016,MAS,-1.3184706096344747
2016,MAT,-0.29840586626146415
2016,MCD,-5.5754576121791235
2016,MCHP,-24.52165848235973
2016,MCK,-16.53224425377169
2016,MCO,-8.032307192703577
2016,MDLZ,1.2967363669115572
2016,MET,-19.60866559395755
2016,MHK,10.822511038544548
2016,MJN,2.7621549621558086
2016,MKC,-11.180755854942124
2016,MLM,-39.62910033383239
2016,MMC,-26.74028230523079
2016,MMM,-27.265262584218572
2016,MNST,9.645248314857822
2016,MO,-23.435114428372216
2016,MON,15.96747873430566
2016,MOS,-28.792611271100665
2016,MRK,-20.586195183766755
2016,MRO,5.8801131528115675
2016,MSFT,-15.082355713715694
2016,MTB,-36.658941585802935
2016,MTD,-16.546993130524438
2016,MU,8.721518610411591
2016,MUR,-22.498508193238717
2016,MYL,39.41031634724595
2016,NBL,-7.287932786497152
2016,NDAQ,-19.118101067973857
2016,NEE,-28.708791162424458
2016,NEM,-43.544057501590686
2016,NFLX,-13.384821615663878
2016,NFX,0.8363146705047856
2016,NKE,6.695880794443051
2016,NOV,-36.84881467541964
2016,NSC,-36.40027603043968
2016,NTAP,-57.356705269193384
2016,NTRS,-27.70314371505632
2016,NUE,-42.08640013716541
2016,NVDA,-58.466898807467665
2016,NWL,2.5161820777084554
2016,O,-18.498903681981595
2016,OKE,-95.26703851337616
2016,OMC,-26.651064167840286
2016,ORLY,-23.265851997052422
2016,OXY,-3.2818609115932915
2016,PAYX,-31.94814751140263
2016,PBCT,-31.250426672889557
2016,PBI,5.205302700664877
2016,PCAR,-50.112856940571184
2016,PCG,-23.623188340313206
2016,PCLN,-19.49907016570122
2016,PDCO,-23.875215224496245
2016,PEG,-26.963343065897686
2016,PEP,-14.043705923756871
2016,PFE,7.728776309064674
2016,PFG,-36.78654794396833
2016,PG,-19.127044534155573
2016,PGR,-18.041382225081275
2016,PH,-31.162263686971528
2016,PHM,-2.3490674314727147
2016,PKI,-17.280186080191008
2016,PM,-17.63988787215668
2016,PNC,-20.61023814575957
2016,PNR,-14.752138988272897
2016,PNW,-36.40738177380513
2016,PPG,-9.212108217519862
2016,PPL,-15.722234172441835
2016,PRU,-41.22284536133969
2016,PVH,-3.626483330874983
2016,PWR,-41.869779089206
2016,PX,-15.687950623983037
2016,QCOM,-27.089566256728197
2016,R,-53.584593189093056
2016,RCL,-0.19174106680963687
2016,REGN,34.82192442181004
2016,RHI,-41.06361488419578
2016,RHT,-5.287584752006753
2016,RL,-9.096488928634765
2016,ROK,-40.211409754717415
2016,ROP,-20.5556673416541
2016,ROST,-24.48671060374416
2016,RRC,-41.871052752501306
2016,RSG,-30.5324778076144
2016,SBUX,-14.307858070498005
2016,SCG,-30.174286162375342
2016,SCHW,-15.802877335467514
2016,SE,-51.028373597319224
2016,SEE,3.148127393267399
2016,SHW,-20.31420602657037
2016,SIG,22.34231261209216
2016,SJM,-19.813416448049743
2016,SLG,11.489983684591994
2016,SNA,-9.462687335717366
2016,SNI,-32.97582520270181
2016,SO,-24.031614598962655
2016,SPG,8.595796281435263
2016,SPGI,-19.250702200220612
2016,SPLS,2.83575198779873
2016,SRCL,6.3685043477362635
2016,SRE,-18.566713960947073
2016,STI,-30.776787827035253
2016,STT,-30.176726733095474
2016,STX,-5.98554170563045
2016,STZ,0.4580190898112267
2016,SWK,-7.8524404929134475
2016,SWKS,-22.46394308979083
2016,SWN,-76.58864418095213
2016,SYK,-30.313124933456187
2016,SYMC,-31.51152792687126
2016,SYY,-27.052168502088673
2016,T,-30.919515991867087
2016,TAP,-12.379442455743467
2016,TDC,-17.986035221277113
2016,TEL,-7.1128226431856065
2016,TGNA,7.097899836680881
2016,TGT,-16.664840106203386
2016,TIF,-8.10730073512975
2016,TJX,-10.72020237948405
2016,TMK,-25.641591896217946
2016,TMO,-6.891762005398417
2016,TRV,-18.69112466734037
2016,TSCO,-14.107729942557325
2016,TSN,-16.198079611403273
2016,TSO,11.58461528521271
2016,TSS,-13.02556574536644
2016,TXN,-24.77143532130801
2016,TXT,-37.1434956889526
2016,UAA,47.93429553652364
2016,UAL,-38.13520828255202
2016,UDR,-12.66087780510788
2016,UHS,-18.798718119323627
2016,ULTA,-6.950405330340338
2016,UNH,-22.58887449800868
2016,UNM,-28.570440916639907
2016,UNP,-53.95581499043596
2016,UPS,-26.607449478656644
2016,URBN,-21.6470227652443
2016,USB,-25.66151190645935
2016,UTX,-17.75725869998525
2016,V,-2.5823160611286426
2016,VAR,-31.072979395670107
2016,VFC,-8.551250265445047
2016,VIAB,-6.676069980297636
2016,VLO,4.663762874669094
2016,VMC,-10.559196618527368
2016,VNO,-9.452579535942888
2016,VRSK,-20.032424563874866
2016,VRSN,13.092671692558746
2016,VRTX,42.76880177637105
2016,VTR,-16.05057763730533
2016,VZ,-22.063056732652065
2016,WAT,-8.325711680065014
2016,WDC,4.782086816615232
2016,WEC,-26.336043539392506
2016,WFC,-16.09292899476616
2016,WFM,-11.469224655194099
2016,WHR,-24.85541794871092
2016,WM,-30.902234530835354
2016,WMB,-63.6356448205268
2016,WMT,-26.320119286145083
2016,WU,-39.66440687855599
2016,WY,2.447986861197519
2016,WYN,-21.554695899773293
2016,WYNN,7.358237022648601
2016,XEC,-27.0424426336839
2016,XEL,-28.469014237169855
2016,XL,-7.552253684696574
2016,XLNX,-31.087423012077466
2016,XOM,-31.05484242505001
2016,XRAY,-6.175674683486571
2016,XRX,11.682628212179715
2016,YHOO,-28.85427872173943
2016,YUM,-27.447289557442687
2016,ZBH,-25.574083094922866
2016,ZION,-46.51260707296442
