year,symbol,PE,PEG
2014,AAL,9.822139552238806,-0.07236350357739789
2014,AAPL,14.807616200739599,-0.17672894350495114
2014,ABC,66.26229549180329,-1.8874714473422756
2014,ABT,27.930000333333336,-3.2718000390476205
2014,ADBE,122.64815092592592,-17.78398188425928
2014,ADI,150.65714142857146,-1.7931474985248455
2014,ADM,13.970930668604652,0.20114176778203854
2014,ADS,31.528096674311925,-2.3220328134584483
2014,ADSK,54.00000196078431,-8.408571733893549
2014,AEE,17.21487582644628,0.16655042466236647
2014,AEP,16.2874251497006,1.6504590818363287
2014,AFL,9.838684862385321,-2.5731945024700087
2014,AIG,10.20303614800759,-0.7061876704688396
2014,AIV,15.529126699029126,0.3294057178581935
2014,AIZ,10.408742561349694,4.74341268152936
2014,AJG,23.893939141414144,-4.969939341414137
2014,AKAM,29.82887647058823,2.237165735294114
2014,ALB,36.77514763313609,-0.5595724624424719
2014,ALK,10.841722483221478,-0.28211793988597816
2014,ALL,9.831240502354788,0.31918760830978543
2014,ALXN,47.93222966867471,0.30459397178615955
2014,AMAT,24.431818181818187,0.07657734056987789
2014,AME,22.169456276150626,1.7407128631644206
2014,AMG,26.190388807785883,1.2435855944396226
2014,AMGN,20.29632345588235,27.400036665441547
2014,AMP,14.760354852071007,0.512317078463417
2014,AMT,44.571782178217816,1.00645959757266
2014,AMZN,-683.028823076923,3.6590829807692304
2014,AN,15.488795658263307,0.9970912205007008
2014,ANTM,11.828678839957036,1.0170224899509437
2014,AON,18.996828646934457,0.5846437781858274
2014,APA,-5.268492247510668,0.014872262444478814
2014,APC,-23.246397982708935,0.07273130457956459
2014,APD,25.532708746030043,-15.128129932022786
2014,APH,21.91924789823009,-0.5038907562811514
2014,ARNC,47.08363675307143,-0.4287616283045653
2014,ATVI,16.741228070175442,0.8928654970760236
2014,AVB,27.29980795019157,0.3110387954980842
2014,AWK,20.453389194915257,1.519394625907991
2014,AYI,30.803440417690414,0.831692891277641
2014,AZO,17.16666671330846,1.2512199346710415
2014,BA,17.95582295850067,0.7519000863872162
2014,BAC,47.05555694444445,-0.7626245435823755
2014,BAX,8.449382998253796,0.34354634168724235
2014,BBBY,16.130927938144335,3.240212481488128
2014,BBT,13.71326164874552,0.5340954536879838
2014,BCR,39.57571723237598,-0.7175724525785369
2014,BDX,20.443719412724306,-2.7108371941272447
2014,BHI,14.089058269720102,0.23835598579594966
2014,BIIB,25.095008655394523,0.4325587018232478
2014,BK,17.419354377880186,0.7258064324116744
2014,BLL,17.81858377581121,0.8285641455752212
2014,BMY,46.206611157024795,-2.0594946687131044
2014,BWA,19.26643598615917,3.2873356401384077
2014,BXP,40.952298233215544,-0.9776357470380378
2014,C,24.20361990950226,-0.49198947012306
2014,CAG,38.164720600972224,-0.6185316787054119
2014,CAH,21.72514605263158,0.08725673414581536
2014,CAT,15.300501085141903,7.484495114148575
2014,CB,12.892941235294117,-0.5638103667180207
2014,CBG,20.833333333333332,0.39215686274509803
2014,CCI,73.23557740384615,0.24411859134615382
2014,CCL,26.85534496855346,1.8664464753144627
2014,CELG,39.958834437751,-1.3847120844765204
2014,CF,1.863365217231222,0.2023663447709193
2014,CHD,11.915033006535946,1.617040193744164
2014,CHK,11.67622240650259,0.07103035297289076
2014,CHRW,21.936274509803923,1.4178323768531806
2014,CI,12.011919761606023,0.2357729975512261
2014,CINF,16.305296105919005,10.304947138940902
2014,CL,28.35714180672269,-22.78023725140044
2014,CLX,23.02552238979119,-16.770255473897834
2014,CMA,14.391768292682928,1.1673323170731704
2014,CME,24.93323367952522,1.7047373725070725
2014,CMG,42.353658118466896,1.1885986814148006
2014,CMI,15.85121664823009,1.132433765950132
2014,CMS,17.670454829545456,6.043295551704558
2014,CNC,17.879347608695657,-0.7835361157928391
2014,CNP,16.56338063380282,0.17523576612573996
2014,COF,10.40466945525292,1.1114078736292903
2014,COG,136.0,-2.169523809523809
2014,COL,17.863534340044744,-5.169260249650451
2014,COO,25.626559625668445,-3.251369752506688
2014,COST,27.953092110874195,130.82047107887811
2014,CPB,16.796934865900386,0.21324804264534403
2014,CRM,-146.9102564102564,1.8435796882855706
2014,CSCO,16.816667,-0.8499234402702701
2014,CTAS,22.47727256493506,1.0339545379870123
2014,CTL,26.4044125,-0.0600100284090909
2014,CTSH,21.90611793248945,-0.5244582352072474
2014,CTXS,43.48986587837838,-2.3279869381955485
2014,CVS,21.22361846733668,3.810144839136156
2014,CVX,11.562683692458373,-1.3326886977493282
2014,CXO,20.934560838445808,0.20013440161554194
2014,D,31.773334222222225,-1.3690569010457516
2014,DAL,48.632912658227845,-0.5193928107475108
2014,DD,16.735787803379747,-0.6878804120759237
2014,DE,10.371412055109069,-2.0257353758702448
2014,DFS,12.4480649694501,-10.311147149694527
2014,DG,20.755520504731862,1.9856114616193477
2014,DGX,15.909921540469973,-0.5072992125475568
2014,DHI,14.9171974522293,1.6523664870161665
2014,DHR,16.722332745945945,-3.806789866282988
2014,DIS,19.857308352668216,0.7630561187205094
2014,DISCA,107.16587357539473,-1.2264991614522363
2014,DLR,58.385000000000005,-1.1051446428571428
2014,DLTR,23.169708941605837,15.639553535583918
2014,DNB,15.19354875930521,0.6926162572345343
2014,DOV,16.528621656182796,-0.8004770488035637
2014,DPS,16.94429025069638,1.0233022347479388
2014,DRI,25.98623830275229,-0.8207534671859387
2014,DUK,28.951127255639094,-0.983295042826661
2014,DVA,20.46187727272727,1.5844838298368285
2014,DVN,15.530534351145036,-0.002335418699420306
2014,EA,1173.3333333333335,-12.94712643678161
2014,EBAY,589.38341750875,-6.002979252403935
2014,ECL,26.072319077306734,1.079661418201292
2014,ED,16.384719034852548,5.392062082378752
2014,EFX,24.83663283828383,5.540479633155626
2014,EIX,11.449495151515151,0.15034150175587652
2014,EL,24.411858012820513,1.3102691137493447
2014,EMN,15.597415109343933,-0.464852095975329
2014,EMR,21.714754590163935,2.235815472616878
2014,EOG,16.348414598880595,-0.47982891945450984
2014,EQIX,-41.051412399193545,0.11456208111402849
2014,EQR,35.941821716589864,-0.5419131060222894
2014,EQT,32.35098000000001,-20.947259550000048
2014,ES,18.766409073359075,4.672835859266429
2014,ETFC,21.544117156862743,0.08976715482026142
2014,ETN,19.161375793650794,-5.0202804579365
2014,ETR,14.657442748091604,0.4678655725190841
2014,EW,6.4097769685039365,0.05474043104488762
2014,EXPD,23.234375260416666,1.7072214865262676
2014,EXPE,25.160195145631068,0.3200524823672188
2014,F,19.09259259259259,-0.34404473780711403
2014,FAST,28.70359251497006,2.708901543600303
2014,FCX,-24.30158650793651,0.16470384717655182
2014,FDX,23.35777060117302,0.6182939276781093
