date,change,stability
2013-03-26,-0.3956598856924617,2
2013-03-27,-0.6342866254295084,2
2013-03-28,-0.6528404350728416,2
2013-04-01,0.6198103698638519,1
2013-04-02,0.2152180691729511,1
2013-04-03,1.2157480906814675,1
2013-04-04,-0.4579001256272736,2
2013-04-05,-1.0027359320390543,2
2013-04-08,-0.8446729526335237,2
2013-04-09,-0.1943929938877678,2
2013-04-10,-1.0139621351916124,2
2013-04-11,-0.4848614760419591,2
2013-04-12,-0.010997446251031495,2
2013-04-15,2.2486872473394683,1
2013-04-16,-0.7930329073462443,2
2013-04-17,0.7219775704216488,1
2013-04-18,0.837606514341511,1
2013-04-19,-0.7225707217339749,2
2013-04-22,-0.1699105783429408,2
2013-04-23,-0.5709981391363405,2
2013-04-24,-0.21635507324519307,2
2013-04-25,-0.29667621382627324,2
2013-04-26,0.3059311268206528,1
2013-04-29,-0.3512076112818471,2
2013-04-30,-0.462141824942768,2
2013-05-01,0.6387156502060132,1
2013-05-02,-0.7209584907411911,2
2013-05-03,-0.3768349367978301,2
2013-05-06,-0.30758982749705105,2
2013-05-07,-0.4293943862490818,2
2013-05-08,-0.6127715892772916,2
2013-05-09,0.19608793005250416,1
2013-05-10,-0.5806327390895263,2
2013-05-13,-0.08559889250007066,2
2013-05-14,-1.1372419684404345,2
2013-05-15,-0.7903844807812491,2
2013-05-16,0.4668901290289582,1
2013-05-17,-0.8099005623170971,2
2013-05-20,-0.04422165512297322,2
2013-05-21,-0.08271887479754933,2
2013-05-22,1.20550185917704,1
2013-05-23,-0.7575224344941264,2
2013-05-24,-0.37097895941973946,2
2013-05-28,0.37788947837393133,1
2013-05-29,0.2145744643628676,1
2013-05-30,-0.3362534927097221,2
2013-05-31,0.937539827917658,1
2013-06-03,-0.016004256192794497,2
2013-06-04,0.571248606137335,1
2013-06-05,1.112098375520295,1
2013-06-06,-0.9795419848435414,2
2013-06-07,-0.8324196222460684,2
2013-06-10,0.2668898647843082,1
2013-06-11,0.10981331808564347,1
2013-06-12,1.5865862477135142,1
2013-06-13,-1.7407244910206634,2
2013-06-14,0.38520097953733184,1
2013-06-17,-0.09972046383784833,2
2013-06-18,-0.719178916994769,2
2013-06-19,1.4312434073057294,1
2013-06-20,1.7105362497584955,1
2013-06-21,0.44645109871314015,1
2013-06-24,0.16262251066779926,1
2013-06-25,-0.23821589082159045,2
2013-06-26,-0.10651631205912128,2
2013-06-27,-0.3285452379246603,2
2013-06-28,-0.0002857603132112895,0
2013-07-01,-0.07513657714461465,2
2013-07-02,0.07057840454035948,1
2013-07-03,-0.4704804837070768,2
2013-07-05,-0.4215642371270447,2
2013-07-08,-0.004785354766958955,0
2013-07-09,-0.3168302964663309,2
2013-07-10,-0.2098662350184779,2
2013-07-11,-0.25980197009105765,2
2013-07-12,-0.3814144994768477,2
2013-07-15,-0.09693412928787397,2
2013-07-16,0.5244312917612554,1
2013-07-17,-0.02805764236701801,2
2013-07-18,-0.5546683889381829,2
2013-07-19,-0.20144030928120807,2
2013-07-22,-0.09965323294307793,2
2013-07-23,0.3675348485934814,1
2013-07-24,0.9556046421453503,1
2013-07-25,-0.5559316357988403,2
2013-07-26,-0.5309515231804712,2
2013-07-29,0.15609872079163076,1
2013-07-30,0.0883724477845909,1
2013-07-31,0.0917753415960264,1
2013-08-01,-0.7468921675370883,2
2013-08-02,-0.2578815024662698,2
2013-08-05,-0.08275213593980284,2
2013-08-06,0.491264412539424,1
