year,symbol,PE,PEG
2016,AAP,24.850388139534886,-5.591337331395356
2016,AAPL,13.129341497005987,-1.3101106354001668
2016,ABC,13.496284992570578,-0.011384621354277221
2016,ADI,66.68750260416667,0.31804808934294876
2016,ADSK,-46.37328767123287,0.09172738220683425
2016,AMAT,16.400641025641026,0.4309935897435896
2016,APD,45.057044136986306,-0.8847835399837245
2016,AVY,22.02990066445183,1.6216454655777046
2016,AYI,34.874812218890554,1.1617388745643409
2016,AZO,18.4651972061657,1.4260097674341399
2016,BBBY,8.597087281553398,22.051528877183838
2016,BBY,14.121621814671816,-0.5303119681467181
2016,BDX,34.594771459695,1.022931604368568
2016,CAG,-23.02343240974522,-0.1424129839778055
2016,CAH,18.35550516055046,0.9597306983944955
2016,CLX,24.595807984031936,1.9544883130168242
2016,COL,16.517920788530464,2.1981540741659766
2016,COST,29.916044496268654,-32.36916014496266
2016,CPB,31.005494505494504,-1.7569780219780224
2016,CRM,-1046.4285714285713,12.557142857142857
2016,CSCO,13.3685441314554,0.6359091262530137
2016,CTAS,16.38095253968254,0.23008360819096088
2016,DG,18.311868434343435,1.3932943373956959
2016,DHI,12.38702949790795,0.7468650138444493
2016,DIS,18.028646093749998,1.1017505946180557
2016,DLTR,60.791337007874006,-1.0786755530055692
2016,DRI,23.205782482993197,-0.4924585900971076
2016,EA,19.80428927613941,0.6048918789777362
2016,EL,27.282391694352164,5.592890297342214
2016,EMR,20.55731245059289,-0.5569920468032262
2016,FDX,25.357360166919577,0.3246444035211158
2016,FFIV,22.151013351749544,3.1196010470380644
2016,FL,17.40745501285347,2.2443183070143182
2016,GIS,21.061837279151945,0.5252458185665054
2016,GPN,32.5390243902439,-0.6430331010452961
2016,GPS,10.390625223214284,-0.4565577749594157
2016,HD,24.20309653916211,1.529635701275046
2016,HOLX,33.30084745762712,0.22044222964908097
2016,HP,-121.77777777777776,1.0696696696696695
2016,HRB,18.656666666666666,-1.458612121212121
2016,HRS,36.39080459770115,-2.1227969348658995
2016,INTU,28.08579142091153,0.1502532051324485
2016,JEC,28.211427714285715,-1.0189799263965886
2016,JWN,15.256211180124224,-1.0144042170644
2016,K,41.836205747126435,-36.815861057471295
2016,KLAC,16.29646017699115,0.1629646017699115
2016,KMX,19.10423371335505,1.7639575795331166
2016,KR,18.13157918660287,-0.4519943668660286
2016,KSS,13.926724137931036,-0.7450797413793102
2016,LB,18.7046511627907,0.9147343102899016
2016,LLTC,25.82673292079208,-5.000994647389741
2016,LOW,26.798534615384614,36.312014403846646
2016,LRCX,16.14434747826087,0.404593098388123
2016,M,10.860429754601228,-0.44903699946908915
2016,MCHP,34.81446635220126,-2.5623447235220116
2016,MCK,17.06008131364562,0.31499338541426836
2016,MON,33.55132483443709,-0.8892017783990157
2016,MSFT,27.66037712264151,0.6541898716307275
2016,MU,-67.0,0.6092953020134229
2016,NTAP,39.743589743589745,-0.7105672105672105
2016,NVDA,63.55752168141593,-72.45557471681393
2016,PAYX,26.96666619047619,2.0899166297619067
2016,PDCO,22.189118393782387,-1.5196184112105524
2016,PH,19.918624161073826,-1.2591415987535957
2016,PVH,11.761870359712232,0.3869800556621371
2016,QCOM,15.062500000000002,0.8466163793103445
2016,RHT,69.48623990825688,5.616804392584097
2016,RL,21.584946021505377,-0.5190820855926973
2016,ROK,21.093749285714285,-2.3586646928571384
2016,ROST,23.65415059288538,-0.545020892526792
2016,SBUX,30.117800785340314,7.916679063575202
2016,SJM,21.753899480069325,0.29688723470750356
2016,SPLS,15.711864406779661,0.08682872435325603
2016,STX,44.70481867469879,-0.5285976361975374
2016,SWKS,14.406072485768505,0.5721657091045794
2016,SYMC,6.035040296495957,0.03141189006782731
2016,SYY,29.05120391566265,0.6739879308433734
2016,TEL,12.180327686703098,-1.4864971340098874
2016,TGT,13.509345327102805,-0.0439522206102462
2016,TIF,21.329639889196677,-5.713296398891968
2016,TJX,21.57248535502959,3.8351085075608218
2016,TXT,17.861111111111114,1.0378753753753753
2016,URBN,14.290502793296088,2.6993171942892595
2016,VAR,20.188389454976303,9.264227605450234
2016,VFC,19.708620344827587,0.9936429423850575
2016,VIAB,10.46831955922865,-0.43511797820098197
2016,WDC,63.301981683168314,-0.7536518951335699
2016,WFM,20.725805806451614,5.146908441935492
2016,WMT,14.150655349344978,-1.4641596453301835
2016,XLNX,25.04906518691589,-2.0373239685358273
