year,symbol,PE
2015-01-01,HCN,30.70851106382979
2015-01-01,HCP,-31.22506887053719
2015-01-01,HD,25.130802320675105
2015-01-01,HES,-5.608998330241188
2015-01-01,HIG,10.553086419753086
2015-01-01,HOG,15.017520754716982
2015-01-01,HOLX,70.18085
2015-01-01,HON,16.716039034369885
2015-01-01,HP,15.335896794871795
2015-01-01,HRB,19.485465988372095
2015-01-01,HRS,25.326983650793654
2015-01-01,HSIC,25.58218088235294
2015-01-01,HST,90.04545454545453
2015-01-01,HUM,18.93149830210773
2015-01-01,IBM,11.141691580118694
2015-01-01,IDXX,35.71135301932368
2015-01-01,IFF,21.35645472061657
2015-01-01,INTC,14.83194979253112
2015-01-01,INTU,73.09230807692308
2015-01-01,IP,20.431111777777776
2015-01-01,IPG,19.963963513513512
2015-01-01,IRM,57.31034655172414
2015-01-01,ISRG,34.073408632640195
2015-01-01,ITW,18.212209786821706
2015-01-01,IVZ,16.11725707964602
2015-01-01,JBHT,21.3333337398374
2015-01-01,JEC,17.97933884297521
2015-01-01,JNPR,15.450616975308643
2015-01-01,JPM,10.609091074380165
2015-01-01,JWN,17.133245778364117
2015-01-01,K,39.32386306818182
2015-01-01,KIM,12.917910447761198
2015-01-01,KLAC,30.997787831858414
2015-01-01,KMB,43.83992805755396
2015-01-01,KMX,21.898916967509024
2015-01-01,KO,25.31360857988166
2015-01-01,KR,10.622492908309455
2015-01-01,KSS,12.76986004672897
2015-01-01,KSU,22.193877551020407
2015-01-01,LB,25.70308081232493
2015-01-01,LEG,18.411254761904765
2015-01-01,LEN,12.171835012919896
2015-01-01,LLL,-41.62457912457912
2015-01-01,LLTC,20.92018755868545
2015-01-01,LLY,34.24889823788546
2015-01-01,LMT,17.714286058519797
2015-01-01,LNT,9.675595312500002
2015-01-01,LOW,26.837638191881915
2015-01-01,LRCX,19.462287591240877
2015-01-01,LUK,26.72297364864865
2015-01-01,LUV,13.010605909090911
2015-01-01,LVLT,5.326467507723995
2015-01-01,M,11.813953720930234
2015-01-01,MA,27.51934523809524
2015-01-01,MAA,18.882086281179138
2015-01-01,MAC,26.845779707792207
2015-01-01,MAR,22.722048757763975
2015-01-01,MAS,24.573335464174757
2015-01-01,MAT,27.11574074074074
2015-01-01,MCD,22.09024865145228
2015-01-01,MCHP,25.27445733695652
2015-01-01,MCK,31.992935400313975
2015-01-01,MCO,20.99361744680851
2015-01-01,MDLZ,9.091313919821825
2015-01-01,MET,11.142082429501082
2015-01-01,MHK,66.78571370656371
2015-01-01,MJN,27.397866463414637
2015-01-01,MKC,25.58757882165605
2015-01-01,MLM,28.832946751740142
2015-01-01,MMC,18.847175913621264
2015-01-01,MMM,20.494818847150263
2015-01-01,MO,20.189138014981275
2015-01-01,MON,22.477319484536086
2015-01-01,MOS,13.24731182795699
2015-01-01,MRK,34.81645569620253
2015-01-01,MRO,-6.194785122699387
2015-01-01,MSFT,34.463087583892616
2015-01-01,MTB,17.189750761772856
2015-01-01,MTD,25.322352980392157
2015-01-01,MU,9.103321402214025
2015-01-01,MUR,-2.750959363008442
2015-01-01,NBL,-6.505766062602966
2015-01-01,NDAQ,20.896484570312502
2015-01-01,NEE,17.310965711947627
2015-01-01,NEM,42.2906965116279
2015-01-01,NFLX,285.10590911327586
2015-01-01,NFX,-1.3814919735599622
2015-01-01,NOV,-24.753768844221106
2015-01-01,NSC,18.992202826510724
2015-01-01,NTAP,19.350282485875706
2015-01-01,NTRS,17.398263399503723
2015-01-01,NUE,40.35135045045044
2015-01-01,NVDA,23.451753947368424
2015-01-01,NWL,31.453847307692303
2015-01-01,O,45.86238532110091
2015-01-01,OKE,31.521368803418806
2015-01-01,OMC,17.25733656884876
2015-01-01,ORLY,24.077789592274677
2015-01-01,OXY,-7.156891495601173
2015-01-01,PAYX,26.83064569892473
2015-01-01,PBCT,18.296511627906977
2015-01-01,PBI,11.105391911764707
2015-01-01,PCAR,12.831858407079647
2015-01-01,PCG,29.643646961325967
2015-01-01,PCLN,24.25214569774406
2015-01-01,PDCO,20.703539380530977
2015-01-01,PEG,12.109939759036145
2015-01-01,PEP,26.342317924528302
2015-01-01,PFE,28.20354026548673
2015-01-01,PFG,11.877128588807786
2015-01-01,PGR,13.710647916666668
2015-01-01,PH,16.031073940677963
2015-01-01,PHM,14.307971014492752
2015-01-01,PM,19.239819117647055
2015-01-01,PNC,12.457446343085108
2015-01-01,PNR,-138.6904761904762
2015-01-01,PNW,16.958122461928937
2015-01-01,PPG,20.748551544401547
2015-01-01,PPL,35.08415792079208
2015-01-01,PRU,6.982215238480194
2015-01-01,PVH,18.936210131332082
2015-01-01,PWR,15.399371069182388
2015-01-01,PX,21.56215231910946
2015-01-01,QCOM,19.105828680981595
2015-01-01,R,12.990434782608695
2015-01-01,RCL,30.584159075907596
2015-01-01,REGN,77.51377544570502
2015-01-01,RHI,19.55147077205882
2015-01-01,RHT,78.80927783505155
2015-01-01,RL,18.743718216080403
2015-01-01,ROK,17.533333577235773
2015-01-01,ROP,25.052746459537573
2015-01-01,ROST,11.393735682326621
2015-01-01,RRC,-8.854312237762239
2015-01-01,RSG,19.787382710280372
2015-01-01,SBUX,27.639945788043477
2015-01-01,SCG,11.698275957854406
2015-01-01,SCHW,30.475961538461537
2015-01-01,SE,103.44827241379312
2015-01-01,SEE,26.88957055214724
2015-01-01,SHW,23.0048329086116
2015-01-01,SJM,33.76126096096096
2015-01-01,SLG,114.55882205882352
2015-01-01,SNA,21.270661570247935
2015-01-01,SNI,13.983974358974358
2015-01-01,SO,18.542307499999996
2015-01-01,SPG,32.178571258503396
2015-01-01,SPGI,22.21126737089202
2015-01-01,SPLS,65.76190476190476
2015-01-01,SRCL,41.93542947019868
2015-01-01,SRE,18.991712707182323
2015-01-01,STI,11.769337430939226
2015-01-01,STT,16.036423951434877
2015-01-01,STX,9.635687360594794
2015-01-01,SWKS,18.112826840855107
2015-01-01,SYK,24.65052277486911
2015-01-01,SYMC,18.492126377952754
2015-01-01,SYY,34.96551681034483
2015-01-01,T,14.377637341772152
2015-01-01,TAP,43.51546288659794
2015-01-01,TDC,-23.08496764705883
2015-01-01,TEL,10.773411204013376
2015-01-01,TGNA,14.10049044117647
2015-01-01,TGT,-28.937984496124027
2015-01-01,TIF,24.47866613333333
2015-01-01,TJX,21.821875625
2015-01-01,TMK,13.302850118764844
2015-01-01,TMO,27.043347177419353
2015-01-01,TRV,10.027752684258417
2015-01-01,TSCO,27.191420132013207
2015-01-01,TSO,7.133600159999999
2015-01-01,TSS,21.280303282828285
2015-01-01,TXN,19.162587412587413
2015-01-01,TXT,19.688371860465118
2015-01-01,UAL,3.201075768442623
2015-01-01,UDR,26.469230769230766
2015-01-01,UHS,16.774310667634253
2015-01-01,ULTA,39.09250075
2015-01-01,UNH,18.044262213114756
2015-01-01,UNM,9.7421650997151
2015-01-01,UNP,17.93647940108893
2015-01-01,UPS,19.346654182156136
2015-01-01,URBN,17.126469705882354
2015-01-01,UTX,12.130160722477063
2015-01-01,VAR,20.32929757869249
2015-01-01,VFC,28.462810330578517
2015-01-01,VIAB,12.192468828451885
2015-01-01,VLO,7.5437500625
2015-01-01,VMC,48.64759096385542
2015-01-01,VNO,28.840740381024936
2015-01-01,VRSK,23.00651498371336
2015-01-01,VRSN,22.08814604863222
2015-01-01,VRTX,-53.14285800865801
2015-01-01,VTR,51.00793690476191
2015-01-01,VZ,10.675799086757992
2015-01-01,WAT,21.802631228070172
2015-01-01,WDC,13.693343977812996
2015-01-01,WEC,22.235169703389833
2015-01-01,WFC,13.112440071770337
2015-01-01,WFM,28.281878523489937
2015-01-01,WHR,17.20050216080402
2015-01-01,WM,31.650603012048197
2015-01-01,WMB,-45.361844078947364
2015-01-01,WMT,14.556212919132149
2015-01-01,WU,11.085889877300614
2015-01-01,WY,37.1910106741573
2015-01-01,WYN,15.34266447876448
2015-01-01,WYNN,56.2694292746114
2015-01-01,XEC,-3.742476890432098
2015-01-01,XEL,18.65206134020619
2015-01-01,XL,8.80568720379147
2015-01-01,XLNX,18.70491762295082
2015-01-01,XOM,22.046753506493506
2015-01-01,XRAY,31.656425139664805
2015-01-01,XRX,29.226190476190478
2015-01-01,YHOO,-9.038793211206896
2015-01-01,YUM,17.800822144276093
2015-01-01,ZBH,138.58333461538462
2015-01-01,ZION,23.30416666666667
