date,open,close,low,high,volume,change,stability
2015-01-02,83.95419870161845,83.63234077333715,82.77989444905239,84.59628874501675,3150550.321199146,0.3595323463409933,1
2015-01-05,83.16807319958177,82.1324825878885,81.65707306348357,83.62821772609553,4638880.942184152,1.2629763372284508,1
2015-01-06,82.29656996467929,81.37414873103006,80.66960741170533,82.93697329327964,5435562.955032116,1.1158766921053804,1
2015-01-07,82.02453635703776,82.45568206277609,81.29431808379765,83.04664516764144,4525234.047109209,-0.4564470876159122,0
2015-01-08,83.04188258752144,83.79478640017001,82.5620843782203,84.26090932113662,4788583.511777303,-0.9589529980235674,0
2015-01-09,83.88703939125311,83.13780178966816,82.6125567616773,84.2826393361643,3923660.8137044986,0.8957560345832127,1
2015-01-12,83.19916805115756,82.50737942323984,81.85332187137922,83.57171162588006,4166504.9250535336,0.8185878621279749,1
2015-01-13,83.14292773318226,82.3469015038512,81.5668641787379,84.09407982787383,4940724.197002143,0.9652666891948214,1
2015-01-14,81.48008083918859,82.03826186743656,80.74112704644756,82.54528265310286,5454689.29336188,-0.6288723196202811,0
2015-01-15,82.3080998259803,81.28858080538573,80.93162532351083,82.88120038700153,5323439.828693785,1.2133396688588345,1
2015-01-16,81.2043964355681,82.44991212514286,80.75861821824043,82.64778822090098,5338968.950749466,-1.5438421759620935,0
2015-01-20,82.76537937403901,82.55952261303824,81.49690709064404,83.3417555399966,4884153.533190572,0.3313310648381144,1
2015-01-21,82.38931317377344,83.06633796287886,81.90355408947083,83.59074285494769,4625424.197002141,-0.8581311695020553,0
2015-01-22,83.41947132491133,84.26102741349932,82.50808949285249,84.63582602616515,5392931.691648817,-1.0029630424340832,0
2015-01-23,84.12634148647334,83.89475998734703,83.35367068868054,84.85108686338822,4297882.226980727,0.3603713101555314,1
2015-01-26,83.79143091240255,84.28269132383018,83.07323063480764,84.64854478151652,4098525.0535331913,-0.6345320233760537,0
2015-01-27,83.42998359882328,83.45600361662437,82.68680504587753,84.2925497984649,4879406.638115631,-0.18884574970995294,0
2015-01-28,83.89613893568621,82.36313076500977,82.16950609264859,84.45370432570786,5482125.267665948,1.915964460715048,1
2015-01-29,82.43705607200232,83.1372048160277,81.42899035248675,83.53946959184005,5222341.327623123,-0.8231168689830514,0
2015-01-30,82.70320527720395,82.22047619885244,81.61899970976086,83.78552744239781,6131281.584582445,0.6547869704842719,1
2015-02-02,82.4278995248405,83.02854617850447,81.14220724145264,83.37708173814441,5136508.779443255,-0.8974195920345873,0
2015-02-03,83.38601243125035,84.21699109395077,82.697833817689,84.5720841255898,5455990.149892935,-1.1238588413253634,0
2015-02-04,83.72720257378221,83.68195497769429,82.87258073135499,84.69263279885287,5306523.126338335,-0.004470988152491448,0
2015-02-05,83.99053009355265,84.53493905782487,83.37518763680569,85.07535641562104,4524241.541755892,-0.606100362830854,0
2015-02-06,84.64482393266255,84.04393944253749,83.4175195123702,85.34834434432742,5092460.813704496,0.6354599531178752,1
2015-02-09,83.77003816690048,83.5779828479116,83.0107313925983,84.49324397188565,4076634.047109206,0.13766821712892105,1
2015-02-10,84.05025647516787,84.55026164341925,83.27396795292589,84.94476975895569,4478854.389721626,-0.5779364746070211,0
2015-02-11,84.43255515286481,84.51761211184933,83.74171566415701,85.19335088013366,4266312.419700211,-0.06499545064357343,0
2015-02-12,84.8660982641488,85.35464502368642,84.2712600535987,85.78031891801196,4702195.074946468,-0.5861815327852931,0
2015-02-13,85.4027675441237,85.6903684294832,84.76720484442221,86.16510894090445,4171844.967880086,-0.2923325481016119,0
2015-02-17,85.55152657693438,85.80558480858463,84.95389065710862,86.36026200338142,4144802.5695931474,-0.3545089093172161,0
2015-02-18,85.61397721950294,85.98077181013346,85.0656387459947,86.44291444081068,3894120.342612417,-0.4128288566496967,0
2015-02-19,85.9300170660218,86.15760352284744,85.29755231175203,86.81530161619081,3842025.910064234,-0.20513085032137326,0
2015-02-20,86.06984555350111,86.7235846893182,85.36205447309969,87.03642100703871,4222092.719486082,-0.7663477472323664,0
2015-02-23,86.61561873707869,86.68113375834456,85.96367970752961,87.2176671256692,3726073.661670237,-0.056209348641401535,0
2015-02-24,86.63023685928205,86.73462016428181,85.9690948898362,87.30335796473494,4078391.4346895064,-0.218725584880278,0
2015-02-25,86.70715352109575,86.84127126762421,86.09337854596626,87.54172532536792,4283165.7387580285,-0.05112555840360797,0
2015-02-26,86.79874224651533,86.63162967352947,85.98019951624849,87.42718245827255,4453174.732334041,0.3274262923159996,1
2015-02-27,86.68209738473398,86.38500048457487,85.96512976199864,87.2184641061816,4402640.899357602,0.2847259361941521,1
2015-03-02,86.43615661248772,87.05900557051262,85.93574329253916,87.5158091438002,4093278.1584582436,-0.5957513574864154,0
2015-03-03,86.86873041152857,86.6815129612711,85.94306057591726,87.39000275685603,3886635.5460385433,0.11966752192954,1
2015-03-04,86.35935199082859,86.20327620234569,85.46050776078698,86.86977233675249,3998667.4518201314,0.22262203273715747,1
2015-03-05,86.38989177549942,86.56888842046507,85.85150838653901,87.08265295941221,3588783.511777303,-0.0912111654213179,0
2015-03-06,86.0829850783913,85.25496227205838,84.88525614021391,86.64790421812059,4969532.762312639,0.9227496990009962,1
2015-03-09,85.30390611299117,85.59475330710693,84.82020910321903,86.07194653669028,3934607.494646684,-0.254918070833224,0
2015-03-10,84.89051939735263,84.29033859923432,84.00685280787104,85.38497347900903,4636200.856531053,0.6888789650489499,1
2015-03-11,84.41352538585345,84.27545612820369,83.76068622677431,85.08260824695378,4282829.7644539615,0.10892870362684956,1
