year,symbol,PE,PEG
2013,AAL,-1.7093333333333334,-0.01694206489675516
2013,AAP,17.097947854477614,12.92116345002653
2013,ABT,21.54878048780488,-0.38218591808559604
2013,ADS,20.211099355797817,1.0338283549268694
2013,AEE,28.315125630252105,-0.21835318034098258
2013,AEP,14.79276282894737,0.8741178035287078
2013,AFL,8.916176617647059,0.8294746126114079
2013,AIV,19.13214285714286,0.14772920433996387
2013,AKAM,26.921212424242427,0.6191878857575759
2013,ALB,12.867139858012171,0.3118494312809896
2013,ALK,4.01101914600551,0.06426256481234634
2013,ALL,9.77618090349076,2.877863253465093
2013,AME,21.476414386792452,1.8547812424957097
2013,AMG,25.678939690721652,0.25154879697033455
2013,AMP,13.566310823170733,0.3428046283274327
2013,AMT,56.54642892857144,-4.335226217857139
2013,ANTM,9.156475059952038,9.45406049940038
2013,AON,19.581232212885155,1.0987246963896673
2013,APA,15.022604159132007,1.2821015618569547
2013,APH,9.669374937499999,0.5939758890178568
2013,ARNC,-3.403090802726635,0.00264032907108101
2013,ATVI,14.921874479166668,-3.014218644791664
2013,AVB,46.0161868705036,-1.2801939167819592
2013,AWK,19.216345673076923,7.801836343269205
2013,AXP,15.091650203665989,0.5900835229633402
2013,BAC,14.707446808510639,0.0562343554443054
2013,BAX,10.034205778297297,-0.8143143920079734
2013,BBT,15.060811036036036,-0.7935888892065143
2013,BK,17.39714257142857,-1.2237989946798025
2013,BLL,17.413978136200715,2.5250268297490988
2013,BMY,27.52884583333333,0.8258653749999996
2013,BSX,-99.16666666666667,1.0235416666666668
2013,BXP,21.345996303901437,0.14012847913785637
2013,C,10.674712528735634,0.145617002430035
2013,CB,8.364791333938294,0.21759391835996345
2013,CBG,24.35416666666667,-11.933541666666656
2013,CCI,282.1346134615385,-4.751740858299596
2013,CF,1.7721752874949737,-0.1260116776906746
2013,CHD,10.627193070175439,0.7590852192982449
2013,CHK,28.52477352547945,-0.19016515683652965
2013,CHRW,23.084906226415093,-0.8247811156622089
2013,CI,13.332386363636365,-1.8093952922077923
2013,CINF,14.610759493670885,0.6638924050632904
2013,CL,24.528007987551867,-0.45791496926400793
2013,CME,22.147959013605448,2.609607344646556
2013,CNC,8.401006711409396,0.0011429941103958362
2013,CNP,29.2054801369863,-1.1448548213698633
2013,COF,9.612056666666668,0.7106056178571433
2013,COG,47.78731194029851,7.526501630597015
2013,CTL,-89.80000374999999,0.6803030587121212
2013,CTSH,10.80343961916462,0.6500690391531809
2013,CVX,10.507602728085867,-0.6295179848701443
2013,CXO,39.253139121338904,-0.9166375504312662
2013,D,19.92491518771331,0.044000854372866896
2013,DFS,9.511066498993964,0.850289345010061
2013,DGX,10.115591308243728,0.16891585486014649
2013,DHR,13.132453232726098,1.0787372298310727
2013,DLR,27.738207783018865,0.6414460549823112
2013,DNB,15.346445158850225,7.092250012697216
2013,DUK,17.7267899204244,0.010456814278902035
2013,DVA,19.591887334437086,-0.4270419192428084
2013,ECL,27.434984984520124,0.806320900154799
2013,EFX,21.46206896551724,0.7733158182813357
2013,EIX,16.25089003558719,-0.027004446349937174
