Period Ending,Ticker Symbol,After Tax ROE,Gross Margin,Operating Margin,Profit Margin,Cash Ratio,Short-Term Debt / Current Portion of Long-Term Debt,Quick Ratio,PE,PEG
2013-12-31,AEE,-0.1736804783410302,-0.3058954818604778,0.03638356886794793,-0.43013853497842947,-0.7591375258194518,-0.05854749121460626,-0.7491901756654634,-0.07332640481122489,0.18523051879843092
2014-12-31,AEE,-0.1549899574496285,-0.26028503294670824,0.07784168813063602,-0.1768405808839647,-0.7699190316145129,-0.0840604919291248,-0.8142158882620592,-0.07525530541290759,-0.05534961464369033
2015-12-31,AEE,-0.1549899574496285,-0.1690641351191691,0.07784168813063602,-0.1768405808839647,-0.6189779504836576,-0.13583687573211833,-0.6841644630688676,0.07881513299024692,-0.09808990270483457
2013-12-31,AEP,-0.1549899574496285,0.37826125184606585,-0.005074550394740166,-0.1768405808839647,-0.672885479458963,0.5019881421308453,-0.8606628258310561,-0.10887400931438998,0.023219754939515013
2014-12-31,AEP,-0.1503173272267781,0.2870403540185267,-0.005074550394740166,-0.1768405808839647,-0.6836669852540241,1.080532952451251,-0.925688538427652,-0.08812823484144328,0.10942588405159741
2013-12-31,AKAM,-0.14564469700392768,0.9711970877250704,0.28513228444407646,0.2790957364860719,1.9901464519211272,-0.3969699418689552,2.3348864789159367,0.059467746891582275,-0.005088055066180284
2014-12-31,AKAM,-0.14564469700392768,1.01680753663884,0.24367416518138837,0.177776554848286,1.6774827838643553,-0.3969699418689552,2.2141244412365446,0.09982585434570393,0.17457469287077562
2015-12-31,AKAM,-0.1503173272267781,0.9255866388113008,0.07784168813063602,0.07645737321050008,1.6559197722742331,-0.3969699418689552,2.204835053722745,0.13427904107972985,-1.0323189296540916
2013-12-31,ALB,-0.0802278738840218,-0.48833727751555617,0.2022160459187003,0.177776554848286,0.4052651000471464,-0.38775749746389215,0.9321889643322276,-0.13560147766644912,-0.03921538956200001
2014-12-31,ALB,-0.1503173272267781,-0.6707790731706345,-0.3367395044962449,-0.43013853497842947,1.5804492317088055,-0.1301729895734952,1.1365554896358143,0.19623945423730327,-0.13597941638945596
2015-12-31,ALB,-0.1503173272267781,-0.6251686242568649,-0.2952813852335568,-0.22750017170285766,-0.6297594562787187,-0.1428360673251969,-0.5355342628480773,-0.04575140083629769,-0.04634781177302889
2015-12-31,ALK,-0.033501571655517606,0.8343657409837616,0.1607579266560122,0.07645737321050008,0.02791239722000806,-0.3538229553664606,-0.47050855025148147,-0.25852361228204157,-0.06670781586165442
2013-12-31,ALK,-0.0802278738840218,0.33265080293229626,-0.12944890818280444,-0.1768405808839647,0.13572745517061902,-0.35307257299250416,-0.2940101874892929,-0.16371408309415553,-0.10517043963843642
2014-12-31,ALK,-0.06620998321547054,0.469482149673605,-0.046532669657428256,-0.12618099006507175,0.017130891424946965,-0.35307257299250416,-0.41477222516868506,-0.16559088408346948,-0.04901075756184838
2014-12-31,ALXN,-0.1035910249982739,2.0658478616555405,0.8240878348590217,0.7856916446750015,2.7125073401902204,-0.37896076489400093,2.7157513669817117,0.3510987187491728,-0.04002104693905238
2015-12-31,ALXN,-0.18769836900958145,2.020237412741771,0.07784168813063602,-0.37947894415953654,1.3324745984224005,-0.3346882048305717,1.4895522151601914,3.5315586386048086,-0.46075781360951046
2014-10-26,AMAT,-0.1316268063353764,-0.21467458403293868,-0.08799078892011634,-0.07552139924617879,0.4376096174323296,-0.3969699418689552,0.4770089761560571,0.0249151855467835,-0.06534036422845729
2015-10-25,AMAT,-0.11293628544397474,-0.26028503294670824,-0.046532669657428256,0.025797782391607123,0.6424582275384905,0.05325948250490148,0.5234559137250541,-0.04439780481588167,0.0021331536508787828
2016-10-30,AMAT,-0.08490050410687222,-0.21467458403293868,0.03638356886794793,0.12711696402939304,0.3405760652767798,-0.32193170447331243,0.31908938842146733,-0.08655680897728317,-0.0259854390307499
2013-12-31,AME,-0.12228154588967557,-0.5339477264293258,0.1607579266560122,0.025797782391607123,-0.4033478345824357,-0.29442456260000466,-0.3218783500306911,-0.013267388469930374,0.7481387561793844
2014-12-31,AME,-0.11293628544397474,-0.5339477264293258,0.1192998073933241,0.07645737321050008,-0.33865879981206914,-0.2895898489646034,-0.21969508737889773,-0.016105545194054768,0.13211413090182203
2015-12-31,AME,-0.11293628544397474,-0.48833727751555617,0.1607579266560122,0.07645737321050008,-0.37100331719725244,-0.2521180043563413,-0.2940101874892929,-0.0064861880072863455,0.11944780268895754
2015-12-31,AMGN,-0.0802278738840218,1.5185224746903054,0.8240878348590217,0.9376704171316803,3.1329860661976032,0.4460846552710914,2.5671211667609213,-0.06973537217529205,-0.01725239060552575
2014-12-31,AMGN,-0.1035910249982739,1.4273015768627662,0.49242288075751695,0.6337128722183226,3.3917422052790696,-0.20937434837984825,2.957275442340496,-0.03248509793336053,2.9686985670562
2014-12-31,AMT,-0.09891839477542348,1.1992493322939182,0.6997134770709574,0.3297553273049649,-0.5003813867379856,-0.060278623351323744,-0.832794663289658,0.3044560190589406,0.037915191216132696
2015-12-31,AMT,-0.1503173272267781,1.1992493322939182,0.6167972385455812,0.025797782391607123,-0.34944030560713024,-0.37813459390027493,-0.5262448753342779,0.4706630060329939,-0.5552338141864311
2013-12-31,AMT,-0.12228154588967557,1.2448597812076878,0.6997134770709574,0.12711696402939304,-0.2308437418614582,-0.3706570335437991,-0.3125889625168917,0.6491866907699763,-0.3333200767217729
2014-12-31,AMZN,-0.18769836900958145,-0.8076104199119432,-0.7927788163858139,-0.6834364890728942,-0.10146567232072508,-0.3969699418689552,-0.5355342628480773,5.1003773647213855,-0.19898300908976727
2015-12-31,AMZN,-0.17835310856388062,-0.6251686242568649,-0.7098625778604377,-0.6327768982540013,-0.14459169550096945,-0.3969699418689552,-0.6005599754446731,-9.794572941138423,0.33246656990369255
2014-12-31,AN,-0.1035910249982739,-1.4005462557909478,-0.6269463393350615,-0.5821173074351084,-0.7483560200243907,-0.009960232500927564,-1.0371611885932448,-0.10137093905268821,0.09500119817703338
2015-12-31,AN,-0.10826365522112431,-1.4005462557909478,-0.6269463393350615,-0.5821173074351084,-0.7591375258194518,0.26805643704992893,-1.1021869011898406,-0.09921313815823574,0.03687491222285729
2013-12-31,APA,-0.16433521789532934,1.5185224746903054,0.45096476149482884,0.07645737321050008,-0.32787729401700805,-0.2649026440526239,-0.21969508737889773,-0.10568383295524444,0.06852289870992943
2014-12-31,APA,-0.1035910249982739,1.5185224746903054,0.07784168813063602,1.342947143682824,-0.54350740991823,-0.3969699418689552,0.15188041317307818,-0.3873223703132274,-0.07219219097061529
2015-12-31,APA,4.087758284898553,0.9711970877250704,17.32441930140888,18.009952523098608,0.09260143199037463,-0.3969699418689552,0.30980000090766796,-0.3262934780142887,-0.07413228732552424
2014-12-31,APC,-0.1549899574496285,1.6097433725178445,0.4095066422321407,-0.22750017170285766,0.006349385629885872,-0.3969699418689552,-0.3404571250582899,-0.3822214234747852,-0.07578844895326105
2015-12-31,APC,0.04593314213293953,0.7431448431562225,3.3944912291456832,3.2173520039818633,-0.5327259041231689,-0.38496382388565237,-0.41477222516868506,-0.6368540355594374,-0.06576743397782503
2014-09-30,APD,-0.13629943655822685,-0.8988313177394823,-0.25382326597086874,-0.22750017170285766,-0.6513224678688408,0.08852745408085358,-0.4890873252790803,0.3111914100680872,-0.17209135442824702
2015-09-30,APD,-0.11293628544397474,-0.7619999709981736,-0.08799078892011634,-0.024861808427285834,-0.7052299968441463,0.3271115298802998,-0.7491901756654634,0.04019544453733907,-1.753694435919552
2016-09-30,APD,-0.1549899574496285,-0.6251686242568649,0.1192998073933241,-0.32881935334064355,-0.27396976504170256,0.09344245863026819,-0.24756324992029594,-0.0176489847901519,0.011857971431036793
2015-12-31,APH,-0.08490050410687222,-0.6707790731706345,0.03638356886794793,0.025797782391607123,1.1168444825211785,-0.39685738451286173,1.4616840526187933,-0.009959057101200076,-0.1297964341306898
2013-12-31,APH,-0.09424576455257307,-0.7163895220844041,-0.005074550394740166,0.025797782391607123,0.02791239722000806,-0.13381084332243598,0.0682759255488836,-0.17998615836477166,-0.007887633945787937
2014-12-31,APH,-0.08490050410687222,-0.6707790731706345,-0.005074550394740166,-0.024861808427285834,0.5993322043582461,-0.3963696359697901,0.9972146769288234,-0.014008069432068612,0.18460934836596404
2013-12-31,ARNC,-0.09424576455257307,-1.4005462557909478,-0.5440301008096854,-0.1768405808839647,-0.5111628925330467,-0.1298338167404669,-0.6470069130136701,0.3393203277360281,-0.12145398025454616
2014-12-31,ARNC,-0.18769836900958145,-1.2181044601358695,-0.6269463393350615,-0.6327768982540013,-0.4033478345824357,-0.36582907334976345,-0.4890873252790803,-0.36143077116225925,-0.07355044365811401
2015-12-31,ARNC,-0.18302573878673103,-1.2181044601358695,-0.6684044585977497,-0.6327768982540013,-0.37100331719725244,-0.3748336618372406,-0.4890873252790803,-0.7461605570202909,-0.05988757145399909
2013-12-31,ATVI,-0.126954176112526,0.9255866388113008,0.45096476149482884,0.4310745089427508,1.2246595404717895,-0.3875901621944999,1.0436616144978204,-0.08182949236789831,0.025301527654237595
2014-12-31,ATVI,-0.14097206678107727,0.8343657409837616,0.32659040370676456,0.2790957364860719,1.159970505701423,-0.3969699418689552,0.89503141427703,-0.1070819515766063,-0.40854710231923475
2015-12-31,ATVI,-0.14564469700392768,0.8799761898975312,0.3680485229694527,0.2790957364860719,-0.015213625960236317,-0.3969699418689552,-0.13609059975470314,0.026951299123285904,0.37063193034684505
2016-01-02,AVY,-0.06620998321547054,-0.8532208688257128,-0.41965574302162106,-0.43013853497842947,-0.6513224678688408,-0.3612142217499314,-0.47050855025148147,-0.00842320696236265,0.1062263758033799
2013-12-31,AWK,-0.15966258767247893,0.37826125184606585,0.5753391192828932,-0.024861808427285834,-0.7267930084342685,-0.15516635049404892,-0.8885309883724544,-0.04747508945638463,0.7924842724606281
2014-12-31,AWK,-0.1549899574496285,0.37826125184606585,0.5753391192828932,0.025797782391607123,-0.7375745142293296,-0.2052472453230879,-0.8978203758862537,-0.030305040033887114,0.0948722853631529
2015-12-31,AWK,-0.1549899574496285,0.42387170075983543,0.6167972385455812,0.07645737321050008,-0.7267930084342685,-0.14108955234981332,-0.925688538427652,-0.017604482662388093,0.11281524646180562
2016-08-31,AYI,-0.11293628544397474,-0.12345368620539952,-0.21236514670818063,-0.22750017170285766,-0.11224717811578616,-0.39689490363155955,0.12401225063167999,0.19509901054924736,0.0825996903875367
2015-08-31,AYI,-0.12228154588967557,-0.21467458403293868,-0.21236514670818063,-0.2781597625217506,0.7933993086693457,-0.3969699418689552,0.8207163141666348,0.1698629748282123,0.05515764086399427
2014-08-31,AYI,-0.126954176112526,-0.26028503294670824,-0.2952813852335568,-0.32881935334064355,0.4915171464076351,-0.3969699418689552,0.6256391763768475,0.11335271159989484,0.018508827457909362
2014-08-30,AZO,0.1113499652528454,0.24142990510475712,-0.005074550394740166,-0.12618099006507175,-0.7375745142293296,-0.3290941042327265,-1.204370163841634,-0.057900960553735094,0.08450268710572205
2015-08-29,AZO,0.12069522569854625,0.24142990510475712,-0.005074550394740166,-0.12618099006507175,-0.7267930084342685,-0.3969699418689552,-1.185791388814035,-0.07592444343479471,0.0650937553489279
2016-08-27,AZO,0.12536785592139665,0.2870403540185267,-0.005074550394740166,-0.07552139924617879,-0.7267930084342685,-0.3969699418689552,-1.1765020013002356,-0.05518262424159526,0.07102675474229171
2014-12-31,BA,0.09733207458429415,-1.4461567047047172,-0.4611138622843092,-0.37947894415953654,-0.47881837514786335,-0.04841732916619449,-0.8885309883724544,-0.06497102789781604,0.009648511727185657
2015-12-31,BA,0.1861120488184521,-1.4461567047047172,-0.4611138622843092,-0.43013853497842947,-0.5111628925330467,0.06601598286216075,-0.9071097634000532,-0.05853455615590153,2.9818868867896318
2013-12-31,BAX,-0.08490050410687222,-0.12345368620539952,-0.5854882200723734,0.3804149181238578,-0.209280730271336,-0.006771107411612746,-0.10822243721330496,-0.010695232720603642,-0.11339608530222116
2014-12-31,BAX,-0.05219209254691928,-0.1690641351191691,-0.5440301008096854,0.4817340997616437,-0.25240675345158037,0.240104693620052,0.021828987979886614,-0.17492234011039695,-0.1642663518957797
2015-12-31,BAX,-0.14564469700392768,-0.21467458403293868,-0.5854882200723734,-0.1768405808839647,0.6101137101533072,0.5728992764697277,0.3469575509628655,-0.19691953340138857,-0.03569571589877273
2016-02-27,BBBY,-0.042846832101218445,-0.397116379688017,-0.2952813852335568,-0.32881935334064355,-0.4249108461725579,-0.3969699418689552,-0.8142158882620592,-0.19486941163978722,2.374792039302533
2015-02-28,BBBY,-0.033501571655517606,-0.3515059307742474,-0.25382326597086874,-0.2781597625217506,-0.2200622360663971,-0.3969699418689552,-0.6470069130136701,-0.1424560075854327,0.1641440734491822
2014-03-01,BBBY,-0.07555524366117138,-0.3058954818604778,-0.21236514670818063,-0.22750017170285766,-0.26318825924664146,-0.2903346034707552,-0.6841644630688676,-0.09030040163223729,0.2859545456802929
2015-01-31,BBY,-0.0802278738840218,-1.1268835623083302,-0.6269463393350615,-0.5314577166162154,-0.2308437418614582,-0.38158710320284844,-0.5448236503618766,-0.17736310961157653,-0.06517504181493876
2016-01-30,BBY,-0.1035910249982739,-1.0812731133945608,-0.6684044585977497,-0.5821173074351084,-0.26318825924664146,-0.24876942301256072,-0.6470069130136701,-0.11818938438498701,-0.13273028611695278
2014-12-31,BCR,-0.12228154588967557,0.6975343942424529,0.2022160459187003,-0.22750017170285766,0.9982479187755066,-0.36770502928465454,1.2294493647738083,0.23511110069209723,-0.15352397820777045
2015-12-31,BCR,-0.1549899574496285,0.6975343942424529,0.24367416518138837,-0.48079812579732245,0.11416444358049682,-0.3030971068870061,-0.15466937478230194,1.062536405496238,-0.28164635087321743
2014-09-30,BDX,-0.08957313432972264,0.19581945619098753,-0.005074550394740166,0.025797782391607123,0.5562061811780017,-0.3208061309123778,0.6256391763768475,0.1659760350473419,0.03974426817527446
2015-09-30,BDX,-0.1503173272267781,-0.03223278837786036,-0.378197623758933,-0.32881935334064355,-0.39256632878737463,0.14780766162341138,-0.5169554878204785,-0.03043925571441279,-0.3748591596103264
2016-09-30,BDX,-0.13629943655822685,0.0589881094496788,-0.3367395044962449,-0.2781597625217506,-0.30631428242688585,-0.021403563703763086,-0.3125889625168917,0.28268029431463826,-0.1822563089460744
2014-12-31,BHI,-0.1549899574496285,-1.2181044601358695,-0.2952813852335568,-0.32881935334064355,-0.36022181140219134,-0.31442788073374817,0.30051061339386853,-0.11864136337062671,-0.04737621473953837
2015-12-31,BHI,-0.14097206678107727,-1.7654298471011043,-0.17090702744549252,-0.07552139924617879,0.13572745517061902,-0.3403160726352449,0.8300057016804342,-0.4706929140025135,-0.06799997415362086
2015-12-31,BIIB,-0.019483680986966345,1.883406066000462,1.0728365504351502,0.9883300079505734,0.6640212391286127,-0.39516902417145977,0.7928481516252366,0.03412020784940492,-0.02581164657917755
2014-12-31,BIIB,-0.07088261343832096,1.883406066000462,0.9070040733843978,0.8363512354938945,0.1249459493755579,-0.39580684918932274,0.263353063338671,-0.02137345939700896,0.024451854182624716
2014-12-31,BLL,0.013224730572986593,-1.263714909049639,-0.378197623758933,-0.43013853497842947,-0.662103973663902,-0.33127396502906997,-0.6934538505826671,-0.07249178380815696,0.2065392313647584
2015-12-31,BLL,-0.09424576455257307,-1.263714909049639,-0.4611138622843092,-0.48079812579732245,-0.662103973663902,-0.36796766311553925,-0.739900788151664,0.16479601954490097,-0.17078792262000517
2013-12-31,BLL,-0.042846832101218445,-1.263714909049639,-0.41965574302162106,-0.43013853497842947,-0.5327259041231689,-0.238414146251962,-0.6005599754446731,-0.0668758950329508,0.018161406724891475
2015-12-31,BMY,-0.14564469700392768,1.336080679035227,-0.3367395044962449,-0.22750017170285766,-0.1984992244762749,-0.3448183668789835,-0.22898447489269713,0.6348794129191019,-0.41411179106876744
2013-12-31,BMY,-0.11760891566682516,1.1536388833801487,-0.005074550394740166,0.12711696402939304,-0.38178482299231353,-0.2622763057437764,0.0032502129522878173,0.32714729375373297,-0.3025330841961164
2014-12-31,BMY,-0.13629943655822685,1.2904702301214575,-0.12944890818280444,-0.024861808427285834,0.17885347835086338,-0.175607141551809,0.13330163814547938,0.06790164228868777,0.01786173109105347
2013-12-31,BSX,-0.18769836900958145,1.0624179855526095,-0.7098625778604377,-0.5821173074351084,-0.6405409620737798,-0.39584436830802056,-0.21969508737889773,-1.539098006425249,-0.17183778663767596
2015-12-31,BSX,-0.17835310856388062,1.108028434466379,-0.6269463393350615,-0.5314577166162154,-0.6297594562787187,-0.39584436830802056,-0.3590359000858887,-1.6906203279010927,0.03981201043078221
2014-12-31,BWA,-0.11293628544397474,-1.1724940112220998,-0.2952813852335568,-0.2781597625217506,-0.37100331719725244,-0.1629631985506432,-0.23827386240649653,-0.046779840553635876,0.29118717366528263
2015-12-31,BWA,-0.11760891566682516,-1.1724940112220998,-0.2952813852335568,-0.2781597625217506,-0.5003813867379856,-0.23136055193677157,-0.34974651257208933,-0.06175536438141263,-0.41717019380276577
2014-05-25,CAG,-0.1690078481181798,-0.9900522155670215,-0.378197623758933,-0.5314577166162154,-0.7160115026392074,-0.3122142527305767,-0.5355342628480773,0.21552659823241244,-0.14252633840884163
2015-05-31,CAG,-0.1690078481181798,-1.0356626644807911,-0.3367395044962449,-0.5821173074351084,-0.7160115026392074,-0.015888253255183345,-0.7584795631792628,-0.6337592940732095,-0.08965738654808461
2016-05-29,CAG,-0.11293628544397474,-0.8988313177394823,-0.4611138622843092,-0.37947894415953654,-0.4141293403774968,-0.1680282795748491,-0.5634024253894755,-1.0212433273020394,-0.04299003048396535
2014-06-30,CAH,-0.11293628544397474,-1.8566507449286436,-0.7098625778604377,-0.6327768982540013,-0.5650704215083522,-0.09644180109940587,-0.7027432380964664,0.009289081435025486,0.2949371439124759
2015-06-30,CAH,-0.10826365522112431,-1.8566507449286436,-0.7098625778604377,-0.6327768982540013,-0.47881837514786335,-0.2915412183280771,-0.6191387504722718,-0.05942347597960276,0.03272634240907219
2016-06-30,CAH,-0.09424576455257307,-1.902261193842413,-0.7098625778604377,-0.6327768982540013,-0.6405409620737798,-0.17673271511274363,-0.7584795631792628,-0.012653172726955684,-0.06415450794698668
2014-12-31,CAT,-0.126954176112526,-0.9900522155670215,-0.5440301008096854,-0.48079812579732245,-0.48959988094292445,3.918103899567483,-0.4054828376548857,-9.46797458904151e-05,-0.13528058132650536
2015-12-31,CAT,-0.11760891566682516,-0.8988313177394823,-0.4611138622843092,-0.43013853497842947,-0.5003813867379856,4.421985663679225,-0.45192977522388267,-0.10182664938028076,0.7572462144897881
2015-12-31,CBG,-0.1035910249982739,-1.6742089492735652,-0.4611138622843092,-0.43013853497842947,-0.6405409620737798,0.2728307449042267,-0.3125889625168917,0.023837389713940053,-1.3989624434850203
2013-12-31,CBG,-0.11760891566682516,-1.582988051446026,-0.41965574302162106,-0.48079812579732245,-0.5219443983281078,-0.16384152111935918,-0.26614202494789474,-0.025031450609376026,-0.030297928905333185
2014-12-31,CBG,-0.09891839477542348,-1.6285985003597956,-0.41965574302162106,-0.43013853497842947,-0.48959988094292445,-0.19119370903244495,-0.22898447489269713,-0.021787171794811565,0.1284387575324013
2013-12-31,CCI,-0.19237099923243187,0.8343657409837616,0.49242288075751695,-0.5314577166162154,-0.18771771868121384,-0.35810538757462995,-0.20111631235129893,-0.055135847294638995,-0.06750414086739263
2014-12-31,CCI,-0.1690078481181798,0.7431448431562225,0.32659040370676456,-0.12618099006507175,-0.4249108461725579,-0.35444764869277934,-0.015328562075310978,0.7023068399653903,-0.046736326159652675
2015-12-31,CCI,-0.09891839477542348,0.7887552920699921,0.28513228444407646,1.4442663253206098,-0.38178482299231353,-0.3571175091793163,-0.22898447489269713,3.601806097754171,-0.6014842402224243
2014-11-30,CCL,-0.1736804783410302,-0.5795581753430953,-0.3367395044962449,-0.2781597625217506,-0.7160115026392074,0.25023485566846376,-1.1486338387588375,0.05855351271182355,0.1334094562884717
2015-11-30,CCL,-0.16433521789532934,-0.3058954818604778,-0.12944890818280444,-0.12618099006507175,-0.5542889157132911,0.11854274903911069,-1.018582413565646,-0.004508434389530702,-0.015047972373904242
2014-12-31,CELG,-0.05219209254691928,2.202679208396849,0.5753391192828932,0.6337128722183226,3.0790785372222977,-0.1696416016788554,2.7993558546059063,0.4855132120682599,-0.4127912503290072
2015-12-31,CELG,-0.07088261343832096,2.202679208396849,0.2022160459187003,0.177776554848286,2.8203223981408314,-0.3969699418689552,2.929407279799098,0.2404287319918616,-0.22760418861285994
2015-12-31,CF,-0.12228154588967557,-0.48833727751555617,0.3680485229694527,0.07645737321050008,-0.5003813867379856,-0.3969699418689552,-0.6841644630688676,-0.2895985575214417,-0.08783616028213438
2013-12-31,CF,-0.056864722769769706,-0.03223278837786036,1.031378431172462,0.7350320538561085,1.6559197722742331,-0.3969699418689552,1.3409220149394012,-0.09081847116481609,-0.09390832851990331
2014-12-31,CF,0.04593314213293953,-0.4427268286017866,1.2801271467485906,1.6469046885961818,1.5265417027335,-0.3969699418689552,0.9136101893046288,-0.28833284974902745,-0.051372559810438874
2015-12-31,CHD,-0.1035910249982739,-0.07784323729162994,0.03638356886794793,-0.07552139924617879,-0.36022181140219134,-0.2629516498803372,-0.6284281379860712,-0.13165101106578786,0.5645560277303336
2013-12-31,CHD,-0.11760891566682516,-0.07784323729162994,-0.005074550394740166,-0.07552139924617879,0.049475408810130246,-0.3392655373117059,-0.061775499644307966,-0.14881663251488275,0.10571499933870979
2014-12-31,CHD,-0.1035910249982739,-0.12345368620539952,-0.005074550394740166,-0.024861808427285834,-0.26318825924664146,-0.24816911711339557,-0.507666100306679,-0.1666917314626672,0.010446359932250673
2013-12-31,CHK,-0.1736804783410302,-0.6707790731706345,-0.3367395044962449,-0.48079812579732245,-0.5866334330984743,-0.3189301749774867,-0.6841644630688676,0.08172502634389929,-0.09495986123784406
2014-12-31,CHK,-0.14564469700392768,-0.7163895220844041,-0.17090702744549252,-0.2781597625217506,0.017130891424946965,-0.24839423182558248,-0.07106488715810737,-0.32156002472547046,-0.07379695498081638
2015-12-31,CHK,3.013053333642956,-1.263714909049639,5.343022834492024,5.142416455099795,-0.5327259041231689,-0.23901445215112715,-0.6748750755550682,-0.15213130150817375,-0.06595631025932068
